location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
6950,"Jadavpur, Kolkata - WBPCB","co",0.55,"ppb","2026-06-30T09:00:00Z","2026-06-30T14:30:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.53,"ppb","2026-06-30T09:15:00Z","2026-06-30T14:45:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.55,"ppb","2026-06-30T09:30:00Z","2026-06-30T15:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.55,"ppb","2026-06-30T09:45:00Z","2026-06-30T15:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.53,"ppb","2026-06-30T10:00:00Z","2026-06-30T15:30:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.51,"ppb","2026-06-30T10:15:00Z","2026-06-30T15:45:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.52,"ppb","2026-06-30T10:30:00Z","2026-06-30T16:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.53,"ppb","2026-06-30T10:45:00Z","2026-06-30T16:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.52,"ppb","2026-06-30T11:00:00Z","2026-06-30T16:30:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.47,"ppb","2026-06-30T11:15:00Z","2026-06-30T16:45:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
